date,min,max,normal_min,normal_max,precipitation,precipitation_normal
20020219,69,86,67.2,80.5,4.6,3.08
20020220,67,80,67.2,80.5,4.6,3.15
20020221,63,78,67.2,80.5,4.6,3.23
20020222,67,79,67.2,80.5,4.6,3.31
20020223,69,79,67.2,80.5,4.6,3.39
20020224,67,80,67.2,80.6,4.6,3.47
20020225,69,77,67.3,80.6,4.6,3.55
20020226,68,77,67.3,80.6,4.6,3.63
20020227,66,78,67.3,80.6,4.6,3.7
20020228,60,78,67.3,80.6,4.6,3.78
20020301,61,78,67.3,80.6,4.6,3.85
20020302,60,77,67.4,80.6,4.66,3.93
20020303,62,76,67.4,80.6,4.66,4
20020304,63,76,67.4,80.7,4.66,4.08
20020305,68,79,67.4,80.7,4.66,4.16
20020306,70,82,67.5,80.7,4.85,4.24
20020307,69,81,67.5,80.7,5.56,4.31
20020308,68,83,67.6,80.8,5.56,4.39
20020309,70,83,67.6,80.8,5.6,4.48
20020310,69,80,67.6,80.8,5.6,4.57
20020311,69,83,67.7,80.9,5.6,4.66
20020312,68,81,67.8,80.9,5.6,4.76
20020313,68,80,67.8,81,5.6,4.85
20020314,67,84,67.9,81,5.6,4.93
20020315,69,84,67.9,81.1,5.6,5.01
20020316,68,82,68,81.1,6.82,5.09
20020317,66,75,68.1,81.2,6.84,5.18
20020318,66,75,68.1,81.2,6.84,5.25
20020319,65,77,68.2,81.3,6.84,5.33
20020320,68,79,68.3,81.3,6.84,5.41
20020321,68,81,68.4,81.4,6.84,5.48
20020322,69,82,68.4,81.5,6.84,5.55
20020323,69,80,68.5,81.5,6.84,5.62
20020324,68,84,68.6,81.6,6.84,5.68
20020325,75,83,68.7,81.7,6.85,5.75
20020326,73,83,68.8,81.7,6.85,5.82
20020327,72,82,68.9,81.8,6.85,5.89
20020328,68,81,68.9,81.9,6.85,5.95
20020329,70,80,69,81.9,7.11,6.01
20020330,69,82,69.1,82,7.11,6.08
20020331,64,80,69.2,82.1,7.11,6.14
20020401,62,79,69.3,82.2,7.11,6.18
20020402,62,79,69.4,82.2,7.11,6.23
20020403,65,80,69.4,82.3,7.11,6.27
20020404,68,81,69.5,82.4,7.11,6.31
20020405,65,80,69.6,82.5,7.11,6.35
20020406,69,80,69.7,82.5,7.11,6.39
20020407,72,85,69.7,82.6,7.12,6.42
20020408,69,81,69.8,82.7,7.12,6.45
20020409,74,82,69.9,82.7,7.12,6.48
20020410,71,82,69.9,82.8,7.12,6.51
20020411,70,82,70,82.9,7.12,6.53
20020412,71,82,70,82.9,7.12,6.55
20020413,70,84,70.1,83,7.12,6.58
20020414,74,83,70.1,83.1,7.12,6.6
20020415,73,80,70.2,83.1,7.12,6.62
20020416,73,86,70.2,83.2,7.12,6.64
20020417,73,86,70.2,83.2,7.12,6.66
20020418,72,83,70.3,83.3,7.12,6.68
20020419,71,83,70.3,83.3,7.14,6.7
20020420,73,84,70.4,83.4,7.14,6.72
20020421,73,86,70.4,83.4,7.14,6.74
20020422,74,85,70.4,83.5,7.14,6.76
20020423,72,83,70.4,83.5,7.14,6.77
20020424,72,84,70.5,83.6,7.14,6.79
20020425,70,84,70.5,83.6,7.14,6.81
20020426,71,84,70.5,83.7,7.14,6.83
20020427,71,84,70.6,83.7,7.14,6.85
20020428,73,85,70.6,83.8,7.14,6.87
20020429,71,82,70.6,83.8,7.19,6.89
20020430,71,85,70.6,83.9,7.19,6.91
20020501,74,86,70.7,83.9,7.19,6.93
20020502,73,85,70.7,84,7.19,6.96
20020503,73,81,70.7,84,7.19,6.99
20020504,71,81,70.8,84.1,7.33,7.01
20020505,72,81,70.8,84.1,7.51,7.04
20020506,69,78,70.8,84.2,7.78,7.07
20020507,70,82,70.9,84.2,8.33,7.09
20020508,73,81,70.9,84.3,8.33,7.12
20020509,73,83,71,84.3,8.33,7.14
20020510,75,86,71,84.4,8.33,7.17
20020511,75,82,71.1,84.4,8.33,7.2
20020512,70,83,71.1,84.5,8.86,7.23
20020513,71,79,71.2,84.6,9.11,7.26
20020514,75,86,71.3,84.6,9.13,7.29
20020515,74,87,71.3,84.7,9.13,7.32
20020516,75,86,71.4,84.7,9.13,7.35
20020517,74,85,71.5,84.8,9.13,7.38
20020518,75,85,71.5,84.9,9.13,7.41
20020519,74,85,71.6,84.9,9.13,7.44
20020520,73,84,71.7,85,9.13,7.46
20020521,70,83,71.8,85.1,9.13,7.49
20020522,70,83,71.9,85.2,9.15,7.52
20020523,70,84,72,85.2,9.15,7.54
20020524,71,85,72,85.3,9.15,7.57
20020525,70,83,72.1,85.4,9.15,7.59
20020526,70,84,72.2,85.5,9.15,7.62
20020527,71,83,72.3,85.5,9.15,7.64
20020528,71,83,72.4,85.6,9.15,7.66
20020529,73,87,72.5,85.7,9.15,7.69
20020530,76,88,72.6,85.8,9.15,7.71
20020531,75,88,72.7,85.9,9.15,7.73
20020601,74,89,72.8,85.9,9.15,7.75
20020602,74,89,72.9,86,9.15,7.77
20020603,75,88,73,86.1,9.15,7.79
20020604,75,89,73,86.2,9.15,7.81
20020605,75,88,73.1,86.3,9.15,7.82
20020606,76,86,73.2,86.3,9.15,7.84
20020607,74,86,73.3,86.4,9.15,7.86
20020608,75,88,73.4,86.5,9.15,7.88
20020609,74,86,73.5,86.5,9.15,7.89
20020610,74,88,73.5,86.6,9.17,7.9
20020611,73,86,73.6,86.7,9.22,7.92
20020612,74,86,73.7,86.8,9.22,7.94
20020613,73,87,73.7,86.8,9.22,7.95
20020614,75,86,73.8,86.9,9.22,7.97
20020615,73,86,73.9,86.9,9.22,7.99
20020616,73,87,73.9,87,9.22,8
20020617,74,86,74,87.1,9.22,8.02
20020618,75,88,74,87.1,9.22,8.04
20020619,75,87,74.1,87.2,9.22,8.05
20020620,75,85,74.1,87.2,9.22,8.07
20020621,74,87,74.2,87.3,9.22,8.08
20020622,75,87,74.2,87.3,9.22,8.1
20020623,76,87,74.3,87.4,9.22,8.11
20020624,75,88,74.3,87.4,9.22,8.13
20020625,74,86,74.3,87.4,9.22,8.15
20020626,75,87,74.4,87.5,9.22,8.16
20020627,74,87,74.4,87.5,9.22,8.18
20020628,76,87,74.4,87.5,9.22,8.2
20020629,76,87,74.5,87.6,9.22,8.21
20020630,76,86,74.5,87.6,9.22,8.23
20020701,76,88,74.5,87.7,9.22,8.25
20020702,76,87,74.6,87.7,9.22,8.26
20020703,76,86,74.6,87.7,9.22,8.28
20020704,77,86,74.6,87.7,9.22,8.29
20020705,76,87,74.7,87.8,9.22,8.31
20020706,74,86,74.7,87.8,9.22,8.33
20020707,73,85,74.7,87.8,9.22,8.35
20020708,74,87,74.8,87.9,9.22,8.36
20020709,73,86,74.8,87.9,9.23,8.38
20020710,74,86,74.9,87.9,9.24,8.4
20020711,76,88,74.9,87.9,9.24,8.41
20020712,75,88,74.9,88,9.24,8.43
20020713,73,88,75,88,9.24,8.44
20020714,73,87,75,88,9.24,8.46
20020715,75,88,75,88.1,9.24,8.47
20020716,76,87,75.1,88.1,9.24,8.49
20020717,76,86,75.1,88.1,9.28,8.51
20020718,75,88,75.2,88.2,9.28,8.52
20020719,73,87,75.2,88.2,9.31,8.54
20020720,75,88,75.3,88.2,9.31,8.55
20020721,74,88,75.3,88.2,9.32,8.57
20020722,75,87,75.3,88.3,9.32,8.59
20020723,75,87,75.4,88.3,9.32,8.61
20020724,74,86,75.4,88.3,9.32,8.63
20020725,76,87,75.5,88.4,9.32,8.64
20020726,74,87,75.5,88.4,9.32,8.66
20020727,75,88,75.5,88.4,9.32,8.68
20020728,76,88,75.6,88.5,9.32,8.7
20020729,75,86,75.6,88.5,9.34,8.71
20020730,76,86,75.6,88.5,9.34,8.73
20020731,75,90,75.7,88.6,9.34,8.75
20020801,77,88,75.7,88.6,9.34,8.77
20020802,76,89,75.7,88.6,9.34,8.79
20020803,76,88,75.7,88.6,9.34,8.81
20020804,77,88,75.7,88.7,9.34,8.83
20020805,77,89,75.8,88.7,9.34,8.85
20020806,75,87,75.8,88.7,9.34,8.87
20020807,75,88,75.8,88.7,9.34,8.89
20020808,77,89,75.8,88.8,9.34,8.9
20020809,76,88,75.8,88.8,9.34,8.92
20020810,76,88,75.8,88.8,9.35,8.94
20020811,75,88,75.8,88.8,9.35,8.96
20020812,74,87,75.8,88.8,9.46,8.99
20020813,76,86,75.8,88.8,9.46,9.01
20020814,78,83,75.7,88.9,9.55,9.04
20020815,76,88,75.7,88.9,9.55,9.07
20020816,77,89,75.7,88.9,9.55,9.1
20020817,76,89,75.7,88.9,9.55,9.13
20020818,77,89,75.7,88.9,9.55,9.16
20020819,75,88,75.6,88.9,9.55,9.19
20020820,74,88,75.6,88.9,9.55,9.22
20020821,76,89,75.6,88.9,9.55,9.25
20020822,74,86,75.5,88.9,9.55,9.28
20020823,75,88,75.5,88.9,9.55,9.31
20020824,76,89,75.4,88.9,9.55,9.34
20020825,78,90,75.4,88.9,9.55,9.38
20020826,78,90,75.4,88.8,9.55,9.41
20020827,76,88,75.3,88.8,9.55,9.44
20020828,76,88,75.3,88.8,9.55,9.47
20020829,77,90,75.2,88.8,9.55,9.51
20020830,77,90,75.2,88.8,9.61,9.55
20020831,77,88,75.2,88.8,9.61,9.59
20020901,77,89,75.1,88.7,9.61,9.62
20020902,73,90,75.1,88.7,9.61,9.66
20020903,73,89,75.1,88.7,9.61,9.7
20020904,75,89,75,88.7,9.61,9.73
20020905,77,88,75,88.7,9.61,9.77
20020906,76,89,75,88.6,9.61,9.8
20020907,78,88,74.9,88.6,9.61,9.84
20020908,77,89,74.9,88.6,9.61,9.87
20020909,77,89,74.9,88.6,9.61,9.9
20020910,77,90,74.9,88.6,9.61,9.93
20020911,74,88,74.8,88.5,9.61,9.96
20020912,74,89,74.8,88.5,9.61,9.99
20020913,76,88,74.8,88.5,9.61,10.02
20020914,75,87,74.8,88.5,9.61,10.05
20020915,75,88,74.8,88.4,9.61,10.07
20020916,75,88,74.7,88.4,9.62,10.1
20020917,76,90,74.7,88.4,9.62,10.13
20020918,76,89,74.7,88.4,9.63,10.15
20020919,75,86,74.7,88.3,9.71,10.18
20020920,72,87,74.7,88.3,9.71,10.21
20020921,72,87,74.7,88.3,9.71,10.23
20020922,72,89,74.7,88.2,9.71,10.26
20020923,72,85,74.7,88.2,9.71,10.29
20020924,70,85,74.7,88.2,9.71,10.31
20020925,73,86,74.7,88.1,9.71,10.34
20020926,73,86,74.7,88.1,9.71,10.37
20020927,75,86,74.6,88.1,9.71,10.39
20020928,72,88,74.6,88,9.71,10.42
20020929,73,86,74.6,88,9.71,10.45
20020930,75,89,74.6,88,9.71,10.47
20021001,75,88,74.6,87.9,9.71,10.5
20021002,74,89,74.6,87.9,9.71,10.53
20021003,77,85,74.5,87.8,9.71,10.56
20021004,77,90,74.5,87.8,9.71,10.59
20021005,77,88,74.5,87.7,9.71,10.63
20021006,76,87,74.5,87.7,9.71,10.67
20021007,76,88,74.4,87.6,9.71,10.71
20021008,75,86,74.4,87.6,9.71,10.75
20021009,73,87,74.4,87.5,9.71,10.79
20021010,76,87,74.3,87.4,9.71,10.83
20021011,73,85,74.3,87.4,9.72,10.87
20021012,73,87,74.2,87.3,9.72,10.92
20021013,73,85,74.2,87.2,9.72,10.96
20021014,71,83,74.1,87.1,10.1,11
20021015,74,83,74.1,87.1,10.79,11.05
20021016,74,83,74,87,11.47,11.09
20021017,75,80,73.9,86.9,11.77,11.14
20021018,74,84,73.9,86.8,11.77,11.18
20021019,76,88,73.8,86.7,11.78,11.23
20021020,76,88,73.7,86.7,11.78,11.28
20021021,78,87,73.7,86.6,11.78,11.34
20021022,76,86,73.6,86.5,11.78,11.41
20021023,75,87,73.5,86.4,11.78,11.47
20021024,74,85,73.4,86.3,11.8,11.54
20021025,73,87,73.4,86.2,11.8,11.6
20021026,73,86,73.3,86.1,11.8,11.67
20021027,68,85,73.2,86,11.8,11.73
20021028,73,86,73.1,85.9,11.8,11.79
20021029,73,86,73,85.8,11.8,11.85
20021030,73,86,73,85.7,11.8,11.92
20021031,72,85,72.9,85.6,11.82,11.98
20021101,74,86,72.8,85.5,11.82,12.06
20021102,72,86,72.7,85.4,11.82,12.14
20021103,72,86,72.7,85.3,11.82,12.22
20021104,69,86,72.6,85.2,11.82,12.29
20021105,69,85,72.5,85.1,11.82,12.37
20021106,69,86,72.4,85,11.82,12.45
20021107,69,84,72.4,84.9,11.82,12.52
20021108,71,84,72.3,84.8,11.82,12.6
20021109,72,84,72.2,84.7,11.82,12.68
20021110,69,86,72.1,84.6,11.82,12.76
20021111,74,82,72.1,84.5,11.82,12.83
20021112,71,82,72,84.4,11.83,12.91
20021113,72,84,71.9,84.3,11.85,12.99
20021114,74,85,71.9,84.2,11.85,13.07
20021115,71,78,71.8,84.1,12.04,13.15
20021116,72,82,71.8,84,12.08,13.23
20021117,75,84,71.7,83.9,12.08,13.32
20021118,73,84,71.6,83.8,12.09,13.4
20021119,69,84,71.6,83.7,12.09,13.47
20021120,69,84,71.5,83.7,12.09,13.54
20021121,68,85,71.4,83.6,12.09,13.61
20021122,72,85,71.4,83.5,12.09,13.67
20021123,72,85,71.3,83.4,12.09,13.74
20021124,69,85,71.2,83.3,12.09,13.81
20021125,70,84,71.2,83.3,12.09,13.88
20021126,76,83,71.1,83.2,12.09,13.95
20021127,73,83,71,83.1,12.18,14.02
20021128,71,85,71,83,12.18,14.09
20021129,67,82,70.9,83,12.18,14.16
20021130,64,82,70.8,82.9,12.18,14.23
20021201,63,81,70.7,82.8,12.18,14.29
20021202,70,81,70.7,82.7,12.18,14.35
20021203,66,80,70.6,82.7,12.18,14.41
20021204,64,84,70.5,82.6,12.18,14.47
20021205,63,81,70.4,82.5,12.18,14.53
20021206,64,80,70.3,82.4,12.18,14.59
20021207,69,79,70.2,82.4,12.18,14.65
20021208,70,81,70.1,82.3,12.18,14.71
20021209,72,81,70,82.2,12.18,14.77
20021210,73,83,69.9,82.2,12.18,14.83
20021211,73,85,69.8,82.1,12.18,14.89
20021212,70,84,69.7,82,12.18,14.96
20021213,66,84,69.6,82,12.18,15.03
20021214,65,81,69.5,81.9,12.18,15.1
20021215,63,81,69.4,81.8,12.18,15.17
20021216,73,83,69.2,81.8,12.18,15.24
20021217,73,83,69.1,81.7,12.2,15.31
20021218,69,83,69,81.6,12.2,15.38
20021219,66,82,68.9,81.6,12.2,15.46
20021220,64,81,68.8,81.5,12.2,15.55
20021221,66,83,68.6,81.5,12.2,15.63
20021222,65,85,68.5,81.4,12.2,15.71
20021223,75,84,68.4,81.3,12.2,15.79
20021224,73,84,68.3,81.3,12.2,15.87
20021225,72,83,68.2,81.2,12.2,15.95
20021226,70,83,68.1,81.2,12.2,16.03
20021227,72,82,67.9,81.1,12.2,16.1
20021228,73,83,67.8,81.1,12.2,16.18
20021229,69,84,67.7,81,12.22,16.25
20021230,70,81,67.6,80.9,12.22,16.33
20021231,64,81,67.5,80.9,12.22,16.41
20030101,65,81,67.4,80.9,0,0.08
20030102,65,80,67.3,80.8,0,0.15
20030103,69,80,67.3,80.8,T,0.22
20030104,72,84,67.2,80.7,0.04,0.29
20030105,63,81,67.1,80.7,0.04,0.36
20030106,65,77,67,80.7,0.04,0.44
20030107,61,78,67,80.6,0.04,0.51
20030108,61,78,66.9,80.6,0.04,0.58
20030109,62,79,66.8,80.6,0.04,0.65
20030110,59,81,66.8,80.5,0.07,0.72
20030111,68,79,66.8,80.5,0.07,0.78
20030112,64,79,66.7,80.5,0.07,0.84
20030113,61,78,66.7,80.5,0.07,0.9
20030114,71,80,66.7,80.4,0.28,0.96
20030115,68,78,66.6,80.4,0.55,1.02
20030116,61,77,66.6,80.4,0.55,1.07
20030117,57,78,66.6,80.4,0.55,1.13
20030118,73,81,66.6,80.4,0.55,1.17
20030119,69,80,66.6,80.4,0.57,1.22
20030120,64,78,66.6,80.4,0.91,1.27
20030121,59,77,66.6,80.4,0.91,1.32
20030122,59,78,66.6,80.4,0.91,1.37
20030123,73,81,66.6,80.4,0.91,1.42
20030124,69,83,66.6,80.4,1.15,1.48
20030125,65,80,66.7,80.4,1.15,1.53
20030126,64,79,66.7,80.4,1.15,1.58
20030127,71,81,66.7,80.4,1.15,1.62
20030128,66,79,66.7,80.4,1.15,1.68
20030129,71,79,66.7,80.4,1.18,1.73
20030130,68,78,66.8,80.4,1.19,1.78
20030131,70,80,66.8,80.4,1.21,1.84
20030201,71,84,66.8,80.4,1.21,1.9
20030202,67,83,66.8,80.4,1.21,1.97
20030203,65,80,66.9,80.4,1.21,2.03
20030204,63,81,66.9,80.4,1.21,2.09
20030205,64,80,66.9,80.4,1.21,2.15
20030206,67,81,67,80.5,1.22,2.21
20030207,58,77,67,80.5,1.22,2.27
20030208,60,80,67,80.5,1.22,2.34
20030209,62,80,67,80.5,1.22,2.4
20030210,68,80,67,80.5,1.22,2.46
20030211,66,79,67.1,80.5,1.22,2.51
20030212,67,82,67.1,80.5,1.22,2.57
20030213,67,76,67.1,80.5,1.5,2.64
20030214,64,71,67.1,80.5,2.04,2.71
20030215,66,76,67.1,80.5,2.06,2.78
20030216,68,80,67.1,80.5,2.06,2.85
20030217,69,80,67.2,80.5,2.06,2.93
20030218,70,81,67.2,80.5,2.06,3
20030219,69,81,67.2,80.5,2.06,3.08
20030220,66,82,67.2,80.5,2.09,3.15
20030221,67,81,67.2,80.5,2.1,3.23
20030222,71,83,67.2,80.5,2.1,3.31
20030223,72,83,67.2,80.5,2.1,3.39
20030224,72,82,67.2,80.6,2.11,3.47
20030225,70,83,67.3,80.6,2.13,3.55
20030226,69,83,67.3,80.6,2.18,3.63
20030227,67,83,67.3,80.6,2.27,3.7
20030228,70,82,67.3,80.6,2.3,3.78
20030301,72,82,67.3,80.6,2.3,3.85
20030302,68,81,67.4,80.6,2.3,3.93
20030303,61,79,67.4,80.6,2.3,4
20030304,64,80,67.4,80.7,2.3,4.08
20030305,68,80,67.4,80.7,2.3,4.16
20030306,66,81,67.5,80.7,3.15,4.24
20030307,70,81,67.5,80.7,3.23,4.31
20030308,71,81,67.6,80.8,3.23,4.39
20030309,72,80,67.6,80.8,3.23,4.48
20030310,67,80,67.6,80.8,3.23,4.57
20030311,70,82,67.7,80.9,3.23,4.66
20030312,68,81,67.8,80.9,3.23,4.76
20030313,67,82,67.8,81,3.23,4.85
20030314,68,82,67.9,81,3.23,4.93
20030315,68,82,67.9,81.1,3.23,5.01
20030316,72,79,68,81.1,3.39,5.09
20030317,71,82,68.1,81.2,3.39,5.18
20030318,73,85,68.1,81.2,3.39,5.25
20030319,74,84,68.2,81.3,3.39,5.33
20030320,71,84,68.3,81.3,3.39,5.41
20030321,73,85,68.4,81.4,3.39,5.48
20030322,74,85,68.4,81.5,3.39,5.55
20030323,72,84,68.5,81.5,3.39,5.62
20030324,72,82,68.6,81.6,3.39,5.68
20030325,69,82,68.7,81.7,3.4,5.75
20030326,68,82,68.8,81.7,3.4,5.82
20030327,70,77,68.9,81.8,3.9,5.89
20030328,69,82,68.9,81.9,3.9,5.95
20030329,67,83,69,81.9,3.93,6.01
20030330,70,80,69.1,82,4.25,6.08
20030331,75,82,69.2,82.1,4.25,6.14
20030401,73,85,69.3,82.2,4.25,6.18
20030402,73,85,69.4,82.2,4.25,6.23
20030403,69,83,69.4,82.3,4.25,6.27
20030404,68,82,69.5,82.4,4.71,6.31
20030405,71,85,69.6,82.5,4.71,6.35
20030406,72,82,69.7,82.5,4.75,6.39
20030407,73,85,69.7,82.6,4.82,6.42
20030408,69,86,69.8,82.7,4.82,6.45
20030409,72,83,69.9,82.7,4.82,6.48
20030410,72,86,69.9,82.8,4.95,6.51
20030411,72,84,70,82.9,4.95,6.53
20030412,74,84,70,82.9,4.95,6.55
20030413,73,83,70.1,83,4.95,6.58
20030414,73,83,70.1,83.1,4.95,6.6
20030415,73,83,70.2,83.1,4.95,6.62
20030416,69,82,70.2,83.2,4.95,6.64
20030417,70,83,70.2,83.2,4.97,6.66
20030418,72,83,70.3,83.3,4.97,6.68
20030419,72,84,70.3,83.3,4.97,6.7
20030420,70,83,70.4,83.4,5,6.72
20030421,70,83,70.4,83.4,5.06,6.74
20030422,70,82,70.4,83.5,5.06,6.76
20030423,71,83,70.4,83.5,5.06,6.77
20030424,70,84,70.5,83.6,5.06,6.79
20030425,71,84,70.5,83.6,5.06,6.81
20030426,72,84,70.5,83.7,5.06,6.83
20030427,71,84,70.6,83.7,5.06,6.85
20030428,67,82,70.6,83.8,5.06,6.87
20030429,69,84,70.6,83.8,5.06,6.89
20030430,68,84,70.6,83.9,5.06,6.91
20030501,70,83,70.7,83.9,5.06,6.93
20030502,71,83,70.7,84,5.06,6.96
20030503,70,87,70.7,84,5.06,6.99
20030504,74,84,70.8,84.1,5.06,7.01
20030505,70,84,70.8,84.1,5.06,7.04
20030506,72,83,70.8,84.2,5.06,7.07
20030507,74,83,70.9,84.2,5.15,7.09
20030508,73,87,70.9,84.3,5.15,7.12
20030509,74,85,71,84.3,5.15,7.14
20030510,74,86,71,84.4,5.15,7.17
20030511,74,86,71.1,84.4,5.15,7.2
20030512,72,86,71.1,84.5,5.15,7.23
20030513,73,85,71.2,84.6,5.15,7.26
20030514,74,85,71.3,84.6,5.15,7.29
20030515,74,85,71.3,84.7,5.15,7.32
20030516,74,86,71.4,84.7,5.15,7.35
20030517,74,86,71.5,84.8,5.15,7.38
20030518,73,86,71.5,84.9,5.15,7.41
20030519,73,86,71.6,84.9,5.15,7.44
20030520,72,86,71.7,85,5.15,7.46
20030521,72,86,71.8,85.1,5.15,7.49
20030522,73,87,71.9,85.2,5.15,7.52
20030523,73,87,72,85.2,5.15,7.54
20030524,74,86,72,85.3,5.15,7.57
20030525,72,84,72.1,85.4,5.15,7.59
20030526,69,85,72.2,85.5,5.15,7.62
20030527,70,87,72.3,85.5,5.15,7.64
20030528,70,86,72.4,85.6,5.15,7.66
20030529,73,88,72.5,85.7,5.15,7.69
20030530,73,88,72.6,85.8,5.15,7.71
20030531,71,85,72.7,85.9,5.15,7.73
20030601,73,87,72.8,85.9,5.15,7.75
20030602,71,84,72.9,86,5.19,7.77
20030603,72,85,73,86.1,5.19,7.79
20030604,72,84,73,86.2,5.19,7.81
20030605,72,84,73.1,86.3,5.2,7.82
20030606,72,85,73.2,86.3,5.27,7.84
20030607,71,85,73.3,86.4,5.27,7.86
20030608,72,85,73.4,86.5,5.27,7.88
20030609,73,90,73.5,86.5,5.27,7.89
20030610,76,88,73.5,86.6,5.27,7.9
20030611,76,88,73.6,86.7,5.27,7.92
20030612,73,88,73.7,86.8,5.28,7.94
20030613,73,88,73.7,86.8,5.31,7.95
20030614,73,88,73.8,86.9,5.31,7.97
20030615,71,88,73.9,86.9,5.32,7.99
20030616,73,89,73.9,87,5.32,8
20030617,72,88,74,87.1,5.32,8.02
20030618,75,88,74,87.1,5.32,8.04
20030619,76,87,74.1,87.2,5.32,8.05
20030620,76,89,74.1,87.2,5.32,8.07
20030621,76,88,74.2,87.3,5.32,8.08
20030622,76,88,74.2,87.3,5.32,8.1
20030623,76,86,74.3,87.4,5.32,8.11
20030624,75,89,74.3,87.4,5.32,8.13
20030625,76,89,74.3,87.4,5.32,8.15
20030626,76,88,74.4,87.5,5.32,8.16
20030627,74,88,74.4,87.5,5.32,8.18
20030628,73,84,74.4,87.5,5.35,8.2
20030629,76,87,74.5,87.6,5.35,8.21
20030630,75,87,74.5,87.6,5.35,8.23
20030701,75,87,74.5,87.7,5.35,8.25
20030702,73,87,74.6,87.7,5.36,8.26
20030703,74,88,74.6,87.7,5.36,8.28
20030704,72,89,74.6,87.7,5.36,8.29
20030705,74,88,74.7,87.8,5.36,8.31
20030706,74,88,74.7,87.8,5.36,8.33
20030707,77,89,74.7,87.8,5.36,8.35
20030708,75,88,74.8,87.9,5.36,8.36
20030709,74,87,74.8,87.9,5.36,8.38
20030710,76,88,74.9,87.9,5.36,8.4
20030711,75,89,74.9,87.9,5.36,8.41
20030712,76,89,74.9,88,5.36,8.43
20030713,77,89,75,88,5.36,8.44
20030714,78,90,75,88,5.36,8.46
20030715,76,90,75,88.1,5.36,8.47
20030716,78,88,75.1,88.1,5.36,8.49
20030717,77,90,75.1,88.1,5.36,8.51
20030718,77,90,75.2,88.2,5.36,8.52
20030719,77,89,75.2,88.2,5.38,8.54
20030720,77,89,75.3,88.2,5.39,8.55
20030721,78,89,75.3,88.2,5.39,8.57
20030722,77,88,75.3,88.3,5.39,8.59
20030723,75,90,75.4,88.3,5.39,8.61
20030724,77,90,75.4,88.3,5.39,8.63
20030725,78,92,75.5,88.4,5.39,8.64
20030726,76,83,75.5,88.4,5.71,8.66
20030727,77,86,75.5,88.4,5.85,8.68
20030728,78,86,75.6,88.5,5.87,8.7
20030729,78,89,75.6,88.5,5.87,8.71
20030730,78,87,75.6,88.5,5.87,8.73
20030731,77,92,75.7,88.6,5.87,8.75
20030801,78,91,75.7,88.6,5.87,8.77
20030802,77,91,75.7,88.6,5.87,8.79
20030803,76,91,75.7,88.6,5.88,8.81
20030804,74,89,75.7,88.7,5.88,8.83
20030805,74,88,75.8,88.7,5.88,8.85
20030806,78,92,75.8,88.7,5.88,8.87
20030807,79,90,75.8,88.7,5.88,8.89
20030808,77,89,75.8,88.8,5.88,8.9
20030809,78,89,75.8,88.8,5.88,8.92
20030810,78,89,75.8,88.8,5.88,8.94
20030811,77,90,75.8,88.8,5.88,8.96
20030812,78,89,75.8,88.8,5.88,8.99
20030813,79,90,75.8,88.8,5.88,9.01
20030814,79,88,75.7,88.9,5.88,9.04
20030815,78,89,75.7,88.9,5.88,9.07
20030816,78,90,75.7,88.9,5.88,9.1
20030817,79,90,75.7,88.9,5.88,9.13
20030818,78,90,75.7,88.9,5.88,9.16
20030819,78,89,75.6,88.9,5.88,9.19
20030820,78,90,75.6,88.9,5.88,9.22
20030821,78,88,75.6,88.9,5.88,9.25
20030822,78,90,75.5,88.9,5.88,9.28
20030823,76,87,75.5,88.9,5.89,9.31
20030824,75,87,75.4,88.9,5.89,9.34
20030825,76,89,75.4,88.9,5.89,9.38
20030826,76,89,75.4,88.8,5.89,9.41
20030827,76,88,75.3,88.8,5.89,9.44
20030828,74,89,75.3,88.8,5.89,9.47
20030829,73,89,75.2,88.8,5.89,9.51
20030830,75,90,75.2,88.8,5.89,9.55
20030831,79,91,75.2,88.8,5.89,9.59
20030901,79,90,75.1,88.7,5.89,9.62
20030902,78,89,75.1,88.7,5.89,9.66
20030903,77,90,75.1,88.7,5.89,9.7
20030904,77,90,75,88.7,5.89,9.73
20030905,77,89,75,88.7,5.89,9.77
20030906,76,89,75,88.6,5.89,9.8
20030907,75,89,74.9,88.6,5.89,9.84
20030908,76,90,74.9,88.6,5.9,9.87
20030909,75,89,74.9,88.6,5.9,9.9
20030910,74,85,74.9,88.6,6.03,9.93
20030911,73,88,74.8,88.5,6.03,9.96
20030912,73,90,74.8,88.5,6.03,9.99
20030913,76,89,74.8,88.5,6.03,10.02
20030914,76,90,74.8,88.5,6.03,10.05
20030915,76,90,74.8,88.4,6.03,10.07
20030916,76,90,74.7,88.4,6.03,10.1
20030917,76,89,74.7,88.4,6.03,10.13
20030918,75,89,74.7,88.4,6.03,10.15
20030919,76,90,74.7,88.3,6.03,10.18
20030920,72,87,74.7,88.3,6.03,10.21
20030921,72,86,74.7,88.3,6.03,10.23
20030922,76,86,74.7,88.2,6.13,10.26
20030923,76,86,74.7,88.2,6.17,10.29
20030924,79,86,74.7,88.2,6.17,10.31
20030925,79,87,74.7,88.1,6.17,10.34
20030926,79,87,74.7,88.1,6.17,10.37
20030927,75,90,74.6,88.1,6.17,10.39
20030928,71,89,74.6,88,6.17,10.42
20030929,74,89,74.6,88,6.17,10.45
20030930,74,86,74.6,88,6.17,10.47
20031001,76,87,74.6,87.9,6.17,10.5
